kind,idx,nodes,edges,components,coverage_fixed_%,pmus_fixed,coverage_reopt_%,pmus_reopt,delta_pmus,greedy_time_s,pmus_reopt_list,failed_u,failed_v,keeps_100%
line,40,57,71,2,96.49122807017544,18,100.0,19,1,0.0008296999731101096,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",35,36,False
line,41,57,71,1,96.49122807017544,18,100.0,18,0,0.0007199000101536512,"[0, 3, 6, 8, 10, 12, 18, 21, 24, 26, 31, 34, 36, 43, 46, 50, 52, 55]",36,37,False
line,42,57,71,1,94.73684210526316,18,100.0,19,1,0.001081200025510043,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 37, 38, 45, 50, 52, 55]",36,38,False
line,43,57,72,1,96.49122807017544,18,100.0,19,1,0.0007431000121869147,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",35,39,False
line,44,57,71,1,94.73684210526316,18,100.0,18,0,0.0007263000006787479,"[0, 3, 6, 8, 10, 12, 19, 22, 26, 29, 31, 33, 36, 43, 46, 50, 52, 55]",21,37,False
line,45,57,71,1,96.49122807017544,18,100.0,19,1,0.0007865999941714108,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",40,41,False
line,46,57,71,1,96.49122807017544,18,100.0,19,1,0.0012715000193566084,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",40,42,False
line,47,57,71,1,94.73684210526316,18,100.0,18,0,0.000838699983432889,"[0, 3, 6, 8, 10, 12, 18, 21, 24, 26, 31, 34, 36, 43, 46, 50, 52, 55]",37,43,False
line,48,57,71,1,94.73684210526316,18,100.0,20,2,0.0008060999680310488,"[0, 3, 6, 8, 10, 12, 13, 14, 19, 23, 26, 30, 31, 34, 36, 37, 46, 50, 52, 55]",45,46,False
line,49,57,71,1,96.49122807017544,18,100.0,19,1,0.0010708000045269728,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",46,47,False
line,50,57,71,1,96.49122807017544,18,100.0,19,1,0.0008504999568685889,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",47,48,False
line,51,57,71,1,96.49122807017544,18,100.0,19,1,0.0009199999622069299,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",48,49,False
line,52,57,71,1,94.73684210526316,18,100.0,20,2,0.0009204999660141766,"[0, 3, 6, 8, 9, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 48, 52, 55]",49,50,False
line,53,57,71,1,96.49122807017544,18,100.0,19,1,0.0011254000128246844,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",28,51,False
line,54,57,71,1,96.49122807017544,18,100.0,19,1,0.0010824999772012234,"[0, 3, 6, 10, 12, 14, 19, 23, 26, 28, 30, 31, 34, 36, 37, 45, 50, 53, 55]",51,52,False
line,55,57,71,1,94.73684210526316,18,100.0,19,1,0.0008729000110179186,"[0, 3, 6, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 51, 53, 55]",52,53,False
line,56,57,71,1,96.49122807017544,18,100.0,19,1,0.0008560999995097518,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",53,54,False
line,57,57,71,1,96.49122807017544,18,100.0,19,1,0.0009315000497736037,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",43,44,False
line,58,57,71,1,94.73684210526316,18,100.0,19,1,0.0012592999846674502,"[0, 3, 6, 8, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 40, 45, 50, 52, 55]",55,40,False
line,59,57,71,1,94.73684210526316,18,100.0,19,1,0.000820400018710643,"[0, 3, 6, 8, 12, 14, 19, 23, 26, 30, 31, 34, 37, 38, 39, 40, 45, 50, 52]",55,41,False
line,60,57,71,1,94.73684210526316,18,100.0,19,1,0.0017723999917507172,"[0, 3, 6, 8, 12, 14, 19, 23, 26, 30, 31, 34, 37, 38, 39, 40, 45, 50, 52]",56,55,False
line,61,57,71,1,96.49122807017544,18,100.0,19,1,0.0024372999905608594,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",37,48,False
line,62,57,71,1,94.73684210526316,18,100.0,18,0,0.0015625999658368528,"[0, 3, 6, 8, 10, 12, 18, 21, 24, 26, 31, 34, 36, 43, 46, 50, 52, 55]",37,47,False
trafo,0,57,72,1,96.49122807017544,18,100.0,19,1,0.0019930999842472374,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",17,3,False
trafo,1,57,72,1,96.49122807017544,18,100.0,19,1,0.001957399945240468,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",17,3,False
trafo,2,57,71,1,94.73684210526316,18,100.0,20,2,0.0009344000136479735,"[0, 3, 6, 8, 10, 12, 14, 18, 20, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",19,20,False
trafo,3,57,72,1,96.49122807017544,18,100.0,19,1,0.0018930000369437039,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",24,23,False
trafo,4,57,72,1,96.49122807017544,18,100.0,19,1,0.0015391000197269022,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",24,23,False
trafo,5,57,72,1,96.49122807017544,18,100.0,19,1,0.002415299997664988,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",25,23,False
trafo,6,57,71,1,94.73684210526316,18,100.0,19,1,0.0016670999466441572,"[0, 3, 5, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 51, 53, 55]",28,6,False
trafo,7,57,72,1,96.49122807017544,18,100.0,19,1,0.0014773000148124993,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",31,33,False
trafo,8,57,72,1,96.49122807017544,18,100.0,19,1,0.0016434999997727573,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",40,10,False
trafo,9,57,71,1,94.73684210526316,18,100.0,19,1,0.0008527999743819237,"[0, 3, 6, 8, 10, 12, 19, 23, 26, 30, 31, 34, 36, 37, 43, 45, 50, 52, 55]",44,14,False
trafo,10,57,71,1,96.49122807017544,18,100.0,19,1,0.0014900999958626926,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",45,13,False
trafo,11,57,71,1,96.49122807017544,18,100.0,19,1,0.0008178999996744096,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 49, 52, 55]",50,9,False
trafo,12,57,71,1,96.49122807017544,18,100.0,20,2,0.001554399961605668,"[0, 3, 4, 8, 9, 10, 14, 19, 23, 25, 28, 30, 31, 34, 36, 37, 45, 48, 52, 55]",48,12,False
trafo,13,57,71,1,94.73684210526316,18,100.0,19,1,0.0018893000087700784,"[0, 3, 6, 8, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 40, 45, 50, 52, 55]",42,10,False
trafo,14,57,71,2,94.73684210526316,18,100.0,19,1,0.0017954999930225313,"[0, 3, 6, 8, 12, 14, 19, 23, 26, 30, 31, 34, 37, 38, 39, 40, 45, 50, 52]",55,39,False
trafo,15,57,71,1,96.49122807017544,18,100.0,19,1,0.0007744000176899135,"[0, 3, 6, 8, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 55]",56,38,False
trafo,16,57,71,1,94.73684210526316,18,100.0,19,1,0.000832199992146343,"[0, 3, 6, 10, 12, 14, 19, 23, 26, 30, 31, 34, 36, 37, 45, 50, 52, 53, 55]",54,8,False
line,0,57,76,1,96.49122807017544,18,100.0,20,2,0.0010495000169612467,"[0, 1, 3, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",0,1,False
line,1,57,76,1,98.24561403508773,18,100.0,19,1,0.0014339000335894525,"[0, 3, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",1,2,False
line,2,57,76,1,98.24561403508773,18,100.0,19,1,0.002083800034597516,"[0, 3, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",2,3,False
line,3,57,76,1,96.49122807017544,18,100.0,20,2,0.001742200052831322,"[0, 3, 4, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",3,4,False
line,4,57,76,1,96.49122807017544,18,100.0,20,2,0.0015542000182904303,"[0, 3, 4, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",3,5,False
line,5,57,76,1,98.24561403508773,18,100.0,19,1,0.002074299962259829,"[0, 3, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",5,6,False
line,6,57,76,1,98.24561403508773,18,100.0,19,1,0.0021224000374786556,"[0, 3, 8, 10, 14, 19, 20, 23, 24, 25, 28, 31, 34, 36, 37, 45, 49, 52, 55]",5,7,False
line,7,57,76,1,96.49122807017544,18,100.0,19,1,0.0026214999961666763,"[0, 3, 5, 10, 12, 19, 20, 23, 24, 25, 28, 31, 33, 36, 43, 46, 50, 53, 55]",7,8,False
line,8,57,76,1,96.49122807017544,18,100.0,19,1,0.00196910003433004,"[0, 3, 5, 10, 12, 19, 20, 23, 24, 25, 28, 31, 33, 36, 43, 46, 50, 53, 55]",8,9,False
